owner,name,industry,confidence,reasoning
robintux,ted-talks,"R - Actividades artísticas, de entretenimiento y recreativas",0.75,"El repositorio recopila charlas TED, que son formas de entretenimiento educativo y artístico. Aunque las charlas cubren una amplia gama de temas, la naturaleza del repositorio es compartir contenido de entretenimiento y educación, lo que se alinea más estrechamente con actividades artísticas y recreativas."
cavu757,bullet-projects-app,J - Información y comunicación,0.85,"El repositorio describe una aplicación de gestión de proyectos basada en tecnologías web (Rails para el backend y React para el frontend), lo que indica un enfoque en el desarrollo de software y aplicaciones web. Aunque se menciona la gestión de proyectos, el contexto principal es el desarrollo y uso de tecnologías de la información, clasificándolo en Información y comunicación."
cavu757,robofriends,J - Información y comunicación,0.95,"El repositorio 'robofriends' es un proyecto de desarrollo de software que utiliza Create React App, una herramienta técnica para crear aplicaciones web. No hay indicaciones de que esté enfocado en una industria específica, por lo que se clasifica en Información y comunicación."
cavu757,react-deploy-1,J - Información y comunicación,0.95,"El repositorio está enfocado en el despliegue de una aplicación creada con React, una librería de JavaScript para construir interfaces de usuario. Esto indica que el proyecto es de naturaleza técnica, relacionado con el desarrollo de software y la programación, lo cual se alinea con la categoría de Información y comunicación."
cavu757,rails-project-mealstimely-pt021119,I - Actividades de alojamiento y de servicio de comidas,0.85,"El proyecto conecta cocineros y comensales para la creación y consumo de comidas, lo cual se alinea directamente con las actividades de servicio de comidas. Aunque es un proyecto escolar, su funcionalidad principal se enfoca en el sector de servicios de comidas."
cavu757,top_100_pet_gifts,S - Otras actividades de servicios,0.75,"El proyecto es una herramienta CLI que raspa datos de regalos para mascotas de un sitio web, lo que sugiere una aplicación en el sector de servicios, específicamente en servicios relacionados con mascotas. Aunque es un proyecto escolar, su funcionalidad se orienta hacia el servicio al consumidor en el ámbito de regalos para mascotas."
cavu757,sinatra-project-leanbplan,P - Enseñanza,0.95,"El repositorio es un proyecto para la Flatiron School, lo que indica que es un proyecto educativo o universitario. La aplicación permite a los usuarios gestionar planes de negocio, lo cual es típicamente una actividad de aprendizaje en el contexto de la enseñanza de negocios o emprendimiento."
cavu757,rails-javascript-project-mealstimely-pt021119,P - Enseñanza,0.95,"El proyecto fue desarrollado como parte de un curso para la Flatiron School, lo que indica que su propósito principal es educativo y de aprendizaje en el ámbito de la programación y desarrollo de software."
cavu757,bullet-projects-frontend,P - Enseñanza,0.85,"El repositorio parece ser un proyecto desarrollado como parte de un curso o programa educativo en Flatiron Project 2020, lo que sugiere una aplicación en el contexto de la enseñanza."
cavu757,cavu757.github.io,J - Información y comunicación,0.85,"El repositorio es una versión Jekyll de un tema para blogs, lo que indica que se trata de una herramienta para la creación de contenido en línea. Esto se alinea con la categoría de Información y comunicación, ya que se centra en la publicación y gestión de contenido digital."
cavu757,bullet-projects-backend,J - Información y comunicación,0.85,"El repositorio es un proyecto de desarrollo de software que implementa un sistema de gestión de proyectos basado en el concepto de bullet journal. Dado que se trata de una aplicación de software sin una industria específica claramente definida, se clasifica en 'Información y comunicación'."
cavu757,MUP,Desconocido,0.0,"No hay información suficiente en el nombre, descripción o el fragmento del README para determinar a qué categoría pertenece."
rrivas-utec,MyVector,J - Información y comunicación,0.6,"El nombre 'MyVector' sugiere que podría tratarse de una librería o herramienta de software relacionada con operaciones de vectores o estructuras de datos, lo cual es común en desarrollo de software y programación. Sin más información específica sobre su aplicación en una industria concreta, se clasifica en la categoría de Información y comunicación."
rrivas-utec,prog3_final_project_2025_2,P - Enseñanza,0.95,"El repositorio es claramente un proyecto final para un curso universitario de programación, específicamente para un curso de Programación III que involucra la implementación de una red neuronal. La estructura del proyecto y los contenidos indican un enfoque educativo."
rrivas-utec,prog3_2025_2_hash_table,P - Enseñanza,0.95,"El nombre del repositorio sugiere que es un proyecto o tarea para un curso de programación (prog3), probablemente relacionado con estructuras de datos (hash table) y parece estar asociado a un periodo académico (2025_2), lo que indica que es un proyecto universitario."
rrivas-utec,prog3_2025_2_lab101_unordered_map,P - Enseñanza,0.95,"El nombre del repositorio sugiere que es un laboratorio o tarea para un curso de programación (prog3), probablemente perteneciente a un semestre académico (2025_2). La falta de descripción y contenido en el README no proporciona detalles adicionales, pero el contexto del nombre indica que es un proyecto universitario."
rrivas-utec,prog2_2025_2_lab203_sobrecarga_archivos,P - Enseñanza,0.95,"El nombre del repositorio sugiere que es un laboratorio o tarea para un curso de programación (prog2), probablemente perteneciente a un semestre académico (2025_2), lo que indica que es material educativo."
rrivas-utec,prog3_2025_2_lab101_heaps,P - Enseñanza,0.95,"El nombre del repositorio sugiere que es para un laboratorio de programación de un curso, probablemente relacionado con estructuras de datos (heaps), lo que indica que es un proyecto universitario."
rrivas-utec,prog3_2025_2_lab101_priority_heap,P - Enseñanza,0.95,"El nombre del repositorio sugiere que es un laboratorio o tarea para un curso de programación, probablemente relacionado con estructuras de datos como montículos de prioridad."
rrivas-utec,prog2_2025_2_lab203_sobrecarga_operadores,P - Enseñanza,0.95,"El nombre del repositorio sugiere que es un laboratorio o tarea para un curso de programación, específicamente sobre sobrecarga de operadores, lo cual es típico en contextos educativos universitarios."
